"query_id","doc_id","relevance","iteration","personal_score"
2025747,msmarco_passage_25_288977571,3,0,1
2025747,msmarco_passage_50_482867607,0,0,0
2025747,msmarco_passage_36_291666010,0,0,0
2025747,msmarco_passage_50_55058115,1,0,1
2025747,msmarco_passage_50_49717803,1,0,1
2025747,msmarco_passage_05_308383245,0,0,0
2025747,msmarco_passage_24_210363400,0,0,0
2036182,msmarco_passage_04_687984542,0,0,0
2033232,msmarco_passage_41_122702426,3,0,3
2055480,msmarco_passage_27_479722425,0,0,1
2002269,msmarco_passage_04_99670055,3,0,3
2002269,msmarco_passage_05_367134241,3,0,3
2044423,msmarco_passage_59_701707269,3,0,1
2034205,msmarco_passage_48_662323507,2,0,1
2034205,msmarco_passage_07_403508559,0,0,1
2009871,msmarco_passage_65_55166597,3,0,3
104861,"3251293",0,,
104861,"3329746",0,,
104861,"3841986",0,,
2001975,msmarco_passage_23_380556919,3,0,2
2025747,msmarco_passage_50_105570255,1,0,1
2055795,msmarco_passage_09_836829748,2,0,2
2082,msmarco_passage_27_95413114,3,0,3
2082,msmarco_passage_31_104810189,3,0,3
2038466,msmarco_passage_26_591959741,3,0,3
2033470,msmarco_passage_03_825745309,3,0,1
2027130,msmarco_passage_08_712078079,3,0,1
2001975,msmarco_passage_11_305635180,3,0,1
2039908,msmarco_passage_50_566031912,2,0,3
2013306,msmarco_passage_32_539777194,2,0,0
2013306,msmarco_passage_58_627666346,2,0,0
2013306,msmarco_passage_03_4798445,2,0,0
2013306,msmarco_passage_47_493124530,2,0,0
2013306,msmarco_passage_56_494125701,2,0,0
2013306,msmarco_passage_38_571570875,2,0,0
2013306,msmarco_passage_16_691900723,2,0,0
2013306,msmarco_passage_38_706909284,2,0,0
2013306,msmarco_passage_12_121567797,2,0,0
2013306,msmarco_passage_64_782523071,2,0,0
2013306,msmarco_passage_16_691528386,2,0,0
2013306,msmarco_passage_48_67496255,2,0,0
2013306,msmarco_passage_40_219123882,2,0,0
2013306,msmarco_passage_64_783079361,2,0,0
2013306,msmarco_passage_68_755372465,2,0,0
2013306,msmarco_passage_47_493708793,2,0,0
2013306,msmarco_passage_33_736740100,2,0,0
2013306,msmarco_passage_48_577788045,2,0,0
2013306,msmarco_passage_68_788701087,2,0,0
2013306,msmarco_passage_04_108517954,2,0,0
2013306,msmarco_passage_62_153843610,2,0,0
2013306,msmarco_passage_44_441748684,2,0,0
2013306,msmarco_passage_53_281625060,2,0,0
2037609,msmarco_passage_68_589058476,0,0,0
2013306,msmarco_passage_15_222581128,2,0,0
2037609,msmarco_passage_30_157111379,0,0,0
2037609,msmarco_passage_64_811551112,0,0,0
2037609,msmarco_passage_68_526165011,0,0,0
2037609,msmarco_passage_04_449600610,0,0,0
2005810,msmarco_passage_62_158734871,0,0,1
2026150,msmarco_passage_69_32655009,0,0,0
2026558,msmarco_passage_56_816109666,0,0,0
2026558,msmarco_passage_36_41044860,0,0,0
300986,msmarco_passage_28_817645953,3,0,3
952262,msmarco_passage_02_641464678,3,0,3
2001532,msmarco_passage_54_127232652,3,0,2
2028378,msmarco_passage_32_255388331,3,0,1
1110996,msmarco_passage_19_204319882,3,0,2
1110996,msmarco_passage_21_352558963,2,0,2
832573,msmarco_passage_26_385073075,2,0,3
2031726,msmarco_passage_68_748598784,1,0,0
2031726,msmarco_passage_51_770438165,1,0,0
2031726,msmarco_passage_56_7962398,1,0,0
2031726,msmarco_passage_54_772529241,1,0,0
2031726,msmarco_passage_38_841625642,1,0,0
2031726,msmarco_passage_68_757832234,1,0,0
2031726,msmarco_passage_23_417624232,1,0,0
2031726,msmarco_passage_37_117089945,1,0,0
2031726,msmarco_passage_67_120345570,1,0,0
2031726,msmarco_passage_22_658174266,1,0,0
2031726,msmarco_passage_48_303308058,1,0,0
2031726,msmarco_passage_30_818441067,1,0,0
2031726,msmarco_passage_06_398147225,1,0,0
2031726,msmarco_passage_44_740859033,1,0,0
2031726,msmarco_passage_39_561890747,1,0,0
2031726,msmarco_passage_36_295177963,1,0,0
2031726,msmarco_passage_33_187890724,1,0,0
2031726,msmarco_passage_53_418943422,1,0,0
2031726,msmarco_passage_50_564769676,1,0,0
2031726,msmarco_passage_23_587270151,1,0,0
2031726,msmarco_passage_47_403957003,1,0,0
2031726,msmarco_passage_47_493758161,1,0,0
2030323,msmarco_passage_24_791872223,3,0,3
2029260,msmarco_passage_54_2976516,0,0,0
2029260,msmarco_passage_44_233065659,0,0,0
2006375,msmarco_passage_68_786097035,0,0,0
2006375,msmarco_passage_03_164169123,3,0,3
2006375,msmarco_passage_63_182837113,0,0,0
1113361,msmarco_passage_26_562467771,3,0,2
2006211,msmarco_passage_24_324825917,1,0,0
2000719,msmarco_passage_41_202361496,0,0,0
2000719,msmarco_passage_44_231288457,0,0,0
2000719,msmarco_passage_68_750757261,0,0,0
2000719,msmarco_passage_09_277198181,0,0,0
2025747,msmarco_passage_32_373693959,0,0,0
2025747,msmarco_passage_42_625915990,0,0,0
2025747,msmarco_passage_41_369160743,0,0,0
2025747,msmarco_passage_33_187317834,0,0,0
2025747,msmarco_passage_25_333756841,3,0,1
2025747,msmarco_passage_63_73187828,0,0,0
2025747,msmarco_passage_25_316849811,0,0,1
2025747,msmarco_passage_40_830166451,0,0,0
2008871,msmarco_passage_29_370239831,2,0,1
2035565,msmarco_passage_63_152834473,3,0,3
2035009,msmarco_passage_20_832652579,0,0,1
2002269,msmarco_passage_00_154951652,3,0,1
2002269,msmarco_passage_32_689392896,2,0,3
1040198,msmarco_passage_21_72930767,3,0,1
2044423,msmarco_passage_59_706931853,3,0,1
935964,msmarco_passage_64_812650549,3,0,3
2032090,msmarco_passage_67_367615678,1,0,2
2001975,msmarco_passage_33_362586774,3,0,3
2029260,msmarco_passage_37_668516027,0,0,2
2055795,msmarco_passage_60_575095347,3,0,1
2001532,msmarco_passage_07_619672358,3,0,2
2026150,msmarco_passage_40_709877222,1,0,2
2033470,msmarco_passage_41_681211633,3,0,0
2027130,msmarco_passage_68_825909082,3,0,3
2027130,msmarco_passage_02_383514161,3,0,3
2027130,msmarco_passage_00_528421598,3,0,2
2045272,msmarco_passage_46_324642306,0,0,1
2001975,msmarco_passage_62_376475664,3,0,3
2013306,msmarco_passage_39_633698301,2,0,0
2013306,msmarco_passage_55_861340136,2,0,0
2013306,msmarco_passage_54_772786179,2,0,0
2013306,msmarco_passage_48_506872249,2,0,0
2013306,msmarco_passage_23_759817002,2,0,0
2013306,msmarco_passage_17_607667286,2,0,0
2013306,msmarco_passage_01_242423134,2,0,0
2013306,msmarco_passage_50_213218262,2,0,0
2013306,msmarco_passage_68_753565273,2,0,0
2013306,msmarco_passage_68_776742723,2,0,0
2013306,msmarco_passage_34_502054687,2,0,0
2013306,msmarco_passage_01_809400092,2,0,0
2013306,msmarco_passage_68_748644481,2,0,0
2013306,msmarco_passage_24_252471660,2,0,0
2013306,msmarco_passage_30_694892822,2,0,0
2013306,msmarco_passage_13_818037361,2,0,0
2013306,msmarco_passage_28_413033351,2,0,0
2013306,msmarco_passage_68_749457569,2,0,0
2013306,msmarco_passage_09_56974373,2,0,0
2013306,msmarco_passage_18_772120164,2,0,0
2013306,msmarco_passage_64_42792675,2,0,0
2013306,msmarco_passage_42_736078479,2,0,0
2013306,msmarco_passage_44_621988575,2,0,0
2013306,msmarco_passage_14_570868366,2,0,0
2013306,msmarco_passage_05_349802024,2,0,0
2013306,msmarco_passage_46_426775145,2,0,0
2013306,msmarco_passage_68_751921759,2,0,0
1129560,msmarco_passage_10_493909355,3,0,3
2037609,msmarco_passage_09_209167106,0,0,0
2037609,msmarco_passage_24_14323475,0,0,0
2037609,msmarco_passage_23_4714637,0,0,0
2037609,msmarco_passage_38_807159044,0,0,0
2035447,msmarco_passage_12_796662256,0,0,0
2026558,msmarco_passage_47_554004748,0,0,0
2004253,msmarco_passage_36_826061146,3,0,2
2026558,msmarco_passage_07_602787465,0,0,0
2026558,msmarco_passage_60_298669199,0,0,0
2026558,msmarco_passage_20_376755989,0,0,0
2026558,msmarco_passage_35_713489798,0,0,0
2028378,msmarco_passage_34_805740843,3,0,1
540006,msmarco_passage_57_49061407,3,0,2
300025,msmarco_passage_04_561349553,3,0,2
2038890,msmarco_passage_50_262042802,1,0,1
2031726,msmarco_passage_10_294765102,1,0,0
2031726,msmarco_passage_59_760627859,1,0,0
2031726,msmarco_passage_60_706500038,1,0,0
2031726,msmarco_passage_14_709543483,1,0,0
2031726,msmarco_passage_64_781329547,1,0,0
2031726,msmarco_passage_54_772832717,1,0,0
2031726,msmarco_passage_14_74059843,1,0,0
2031726,msmarco_passage_15_780053368,1,0,0
2031726,msmarco_passage_68_758468660,1,0,0
2031726,msmarco_passage_46_422301360,1,0,0
2031726,msmarco_passage_00_820061293,1,0,0
2031726,msmarco_passage_35_697630401,1,0,0
2031726,msmarco_passage_10_615124858,1,0,0
2031726,msmarco_passage_59_323676396,1,0,0
2031726,msmarco_passage_19_708355690,1,0,0
2031726,msmarco_passage_38_441948305,1,0,0
2031726,msmarco_passage_60_264915926,1,0,0
2031726,msmarco_passage_68_755351380,1,0,0
2031726,msmarco_passage_64_782489114,1,0,0
2031726,msmarco_passage_25_315163297,1,0,0
2031726,msmarco_passage_29_170791898,1,0,0
2031726,msmarco_passage_16_361316983,1,0,0
2031726,msmarco_passage_50_212855905,1,0,0
2029260,msmarco_passage_40_856658623,0,0,0
2029260,msmarco_passage_16_691444602,0,0,0
2029260,msmarco_passage_17_240193462,0,0,0
2006375,msmarco_passage_11_206366325,0,0,0
1113361,msmarco_passage_33_122469933,2,0,3
2054355,msmarco_passage_21_643280021,0,0,3
2000719,msmarco_passage_10_615303676,0,0,0
2000719,msmarco_passage_68_779409490,0,0,0
2000719,msmarco_passage_63_117867997,0,0,0
2000719,msmarco_passage_55_485534482,0,0,0
2000719,msmarco_passage_23_22283696,0,0,0
2025747,msmarco_passage_06_223366495,0,0,0
2025747,msmarco_passage_47_494184318,0,0,0
2025747,msmarco_passage_61_32186467,0,0,0
2025747,msmarco_passage_50_112770761,3,0,1
2035565,msmarco_passage_04_165294657,3,0,1
2033396,msmarco_passage_66_122674110,3,0,2
337656,msmarco_passage_43_18568436,0,0,1
2004237,msmarco_passage_34_782222581,1,0,1
835760,msmarco_passage_08_787082193,2,0,3
493490,msmarco_passage_24_283300304,3,0,3
493490,msmarco_passage_39_306373753,3,0,3
2025747,msmarco_passage_68_755411513,0,0,0
646091,msmarco_passage_01_117683522,3,0,2
2037251,msmarco_passage_11_531633871,3,0,2
2082,msmarco_passage_27_868618164,3,0,3
2033470,msmarco_passage_41_681597057,3,0,1
2013306,msmarco_passage_41_246637078,2,0,0
2013306,msmarco_passage_68_751321350,2,0,0
2013306,msmarco_passage_48_67340798,2,0,0
2013306,msmarco_passage_68_752637314,2,0,0
2013306,msmarco_passage_64_780524992,2,0,0
2013306,msmarco_passage_68_754869495,2,0,0
2013306,msmarco_passage_65_579574461,2,0,0
2013306,msmarco_passage_41_316367868,2,0,0
2013306,msmarco_passage_24_253878167,2,0,0
2013306,msmarco_passage_29_746645686,2,0,0
2013306,msmarco_passage_20_252581744,2,0,0
2013306,msmarco_passage_46_69106902,2,0,0
2013306,msmarco_passage_38_572269596,2,0,0
2013306,msmarco_passage_38_382845174,2,0,0
2013306,msmarco_passage_64_803829084,2,0,0
2013306,msmarco_passage_25_315027822,2,0,0
2013306,msmarco_passage_68_601355218,2,0,0
2013306,msmarco_passage_41_252281408,2,0,0
2013306,msmarco_passage_11_827747206,2,0,0
2013306,msmarco_passage_29_873505016,2,0,0
2013306,msmarco_passage_66_266954917,2,0,0
2013306,msmarco_passage_64_299796282,2,0,0
2013306,msmarco_passage_68_752459725,2,0,0
2013306,msmarco_passage_00_757687854,2,0,0
2036968,msmarco_passage_43_704056715,3,0,3
2037609,msmarco_passage_25_333274233,0,0,0
2037609,msmarco_passage_09_291927344,0,0,0
2055634,msmarco_passage_10_547917206,3,0,1
395948,msmarco_passage_21_795210288,1,0,3
2026150,msmarco_passage_34_872498735,3,0,3
2004253,msmarco_passage_36_826065841,3,0,3
2026558,msmarco_passage_17_119246279,0,0,0
1104447,msmarco_passage_23_292595528,3,0,3
952262,msmarco_passage_04_374534646,3,0,3
2028378,msmarco_passage_30_604316926,3,0,2
1110996,msmarco_passage_20_799203367,3,0,3
1110996,msmarco_passage_30_689815006,1,0,2
2031726,msmarco_passage_14_48369444,1,0,0
2031726,msmarco_passage_12_613702019,1,0,0
2031726,msmarco_passage_61_164441696,1,0,0
2031726,msmarco_passage_09_281340494,1,0,0
2031726,msmarco_passage_32_847487898,1,0,0
2031726,msmarco_passage_56_791140786,1,0,0
2031726,msmarco_passage_66_753985085,1,0,0
2031726,msmarco_passage_11_797533404,1,0,0
2031726,msmarco_passage_61_283053085,1,0,0
2031726,msmarco_passage_28_580640706,1,0,0
2031726,msmarco_passage_32_719075066,1,0,0
2031726,msmarco_passage_68_777790749,1,0,0
2031726,msmarco_passage_36_600586486,1,0,0
2031726,msmarco_passage_51_684289680,1,0,0
2031726,msmarco_passage_07_642403569,1,0,0
2031726,msmarco_passage_11_431575219,1,0,0
2031726,msmarco_passage_05_453615975,1,0,0
2031726,msmarco_passage_50_364145488,1,0,0
2031726,msmarco_passage_14_420579141,1,0,0
2031726,msmarco_passage_66_270416347,1,0,0
2031726,msmarco_passage_68_755977953,1,0,0
2029260,msmarco_passage_38_441458717,0,0,0
2029260,msmarco_passage_64_805354015,0,0,0
2029260,msmarco_passage_54_772928716,0,0,0
2029260,msmarco_passage_01_155171481,0,0,0
2029260,msmarco_passage_17_611221032,0,0,0
2006375,msmarco_passage_33_66346297,0,0,0
2006375,msmarco_passage_13_147109802,0,0,0
2006375,msmarco_passage_53_289886611,2,0,1
2006375,msmarco_passage_58_659721310,0,0,0
2003322,msmarco_passage_02_192927682,3,0,2
1121909,msmarco_passage_67_909162700,1,0,3
2003322,msmarco_passage_37_342716206,3,0,3
2000719,msmarco_passage_68_640791599,0,0,0
2000719,msmarco_passage_52_411118214,3,0,3
2000719,msmarco_passage_64_42800325,0,0,0
2000719,msmarco_passage_14_294397198,0,0,0
2025747,msmarco_passage_63_436814804,0,0,0
2025747,msmarco_passage_25_323082221,0,0,1
2025747,msmarco_passage_66_304290489,0,0,0
2025747,msmarco_passage_64_781287055,0,0,0
2025747,msmarco_passage_38_477900966,0,0,0
2025747,msmarco_passage_62_482859143,0,0,0
2025747,msmarco_passage_61_601008946,0,0,0
2025747,msmarco_passage_14_292861846,0,0,0
2025747,msmarco_passage_46_776067905,0,0,0
2035565,msmarco_passage_01_236166176,3,0,3
1118716,msmarco_passage_35_218674391,1,0,1
2035565,msmarco_passage_68_639554243,1,0,1
2035565,msmarco_passage_68_639296708,1,0,2
2035565,msmarco_passage_10_103877513,3,0,3
1109840,msmarco_passage_48_180429036,2,0,3
2002269,msmarco_passage_56_834329581,1,0,1
364210,msmarco_passage_12_190422397,1,0,1
2007055,msmarco_passage_66_167927648,1,0,3
1104300,msmarco_passage_04_42132715,3,0,3
1104300,msmarco_passage_35_731101458,3,0,3
493490,msmarco_passage_16_830050141,3,0,3
2082,msmarco_passage_05_398000222,3,0,3
2082,msmarco_passage_17_209244396,2,0,3
2082,msmarco_passage_24_115356547,3,0,3
2082,msmarco_passage_40_394990314,3,0,3
2082,msmarco_passage_45_623200260,3,0,3
2082,msmarco_passage_55_217686589,3,0,3
2038466,msmarco_passage_26_605389599,3,0,3
2033470,msmarco_passage_41_681942005,3,0,0
2033470,msmarco_passage_68_446445911,3,0,1
2033470,msmarco_passage_41_680615197,3,0,1
2055211,msmarco_passage_29_736215308,1,0,3
2034676,msmarco_passage_20_62774788,1,0,1
2040352,msmarco_passage_36_189638933,3,0,0
2001975,msmarco_passage_60_811586129,3,0,3
2039908,msmarco_passage_03_645226328,3,0,1
2039908,msmarco_passage_50_490389583,3,0,3
2013306,msmarco_passage_68_750847657,2,0,0
2013306,msmarco_passage_51_856349134,2,0,0
2013306,msmarco_passage_34_369374931,2,0,0
2013306,msmarco_passage_47_493159635,2,0,0
2013306,msmarco_passage_33_693254293,2,0,0
2013306,msmarco_passage_14_420558618,2,0,0
2013306,msmarco_passage_32_660600973,2,0,0
2013306,msmarco_passage_68_782030065,2,0,0
2013306,msmarco_passage_60_350872199,2,0,0
2013306,msmarco_passage_57_170664257,2,0,0
2013306,msmarco_passage_40_835821667,2,0,0
2013306,msmarco_passage_41_249683186,2,0,0
2013306,msmarco_passage_28_453446653,2,0,0
2013306,msmarco_passage_51_592839389,2,0,0
2013306,msmarco_passage_68_750723217,2,0,0
2013306,msmarco_passage_22_277755285,2,0,0
2013306,msmarco_passage_62_48305927,2,0,0
2013306,msmarco_passage_61_136032094,2,0,0
2013306,msmarco_passage_47_526386618,2,0,0
2027497,msmarco_passage_66_712412295,1,0,1
2037609,msmarco_passage_15_768984026,0,0,0
2037609,msmarco_passage_58_645638515,0,0,0
2037609,msmarco_passage_03_543113761,0,0,0
2049417,msmarco_passage_04_155350533,0,0,0
395948,msmarco_passage_30_251604525,1,0,3
845121,msmarco_passage_03_739047042,1,0,3
2005861,msmarco_passage_57_350764459,0,0,0
832573,msmarco_passage_26_372735585,2,0,3
2031726,msmarco_passage_42_142338024,1,0,0
2031726,msmarco_passage_46_793508153,1,0,0
2031726,msmarco_passage_59_518189044,1,0,0
2031726,msmarco_passage_08_52264044,1,0,0
2031726,msmarco_passage_07_140593752,1,0,0
2031726,msmarco_passage_48_415101013,1,0,0
2031726,msmarco_passage_02_56729631,1,0,0
2031726,msmarco_passage_14_744600650,1,0,0
2031726,msmarco_passage_57_692101435,1,0,0
2031726,msmarco_passage_61_347349094,1,0,0
2031726,msmarco_passage_41_124214968,1,0,0
2031726,msmarco_passage_13_356072839,1,0,0
2031726,msmarco_passage_11_633573509,1,0,0
2031726,msmarco_passage_27_403892703,1,0,0
2031726,msmarco_passage_66_869547306,1,0,0
2031726,msmarco_passage_52_149601253,1,0,0
2031726,msmarco_passage_27_181323555,1,0,0
2031726,msmarco_passage_59_545401635,1,0,0
2031726,msmarco_passage_33_386700041,1,0,0
2031726,msmarco_passage_14_725677907,1,0,0
2030323,msmarco_passage_02_75445770,3,0,3
2029260,msmarco_passage_25_315901210,0,0,0
2029260,msmarco_passage_37_53484817,0,0,0
2029260,msmarco_passage_60_273637132,0,0,0
2006375,msmarco_passage_40_25694792,3,0,2
2006375,msmarco_passage_28_414259418,0,0,0
2006375,msmarco_passage_60_261044805,0,0,0
2006375,msmarco_passage_08_645715600,0,0,0
1113361,msmarco_passage_61_648929118,3,0,3
1113361,msmarco_passage_02_24688154,3,0,3
2000719,msmarco_passage_34_843695124,0,0,0
2000719,msmarco_passage_55_329287070,0,0,0
2000719,msmarco_passage_50_736080232,0,0,0
2000719,msmarco_passage_00_600846799,0,0,0
2025747,msmarco_passage_69_5407953,0,0,0
2025747,msmarco_passage_50_101776586,1,0,1
2025747,msmarco_passage_07_152273693,1,0,1
2025747,msmarco_passage_50_55191529,1,0,1
2025747,msmarco_passage_36_249586996,0,0,0
2025747,msmarco_passage_49_25753968,0,0,2
2025747,msmarco_passage_25_334370474,1,0,0
646091,msmarco_passage_05_548448771,3,0,3
337656,msmarco_passage_10_733659281,3,0,3
2004237,msmarco_passage_59_710649780,1,0,1
2004237,msmarco_passage_46_302636010,1,0,1
2055795,msmarco_passage_64_415884307,2,0,0
1104300,msmarco_passage_09_610195333,3,0,3
1104300,msmarco_passage_09_610202422,3,0,3
493490,msmarco_passage_24_647296964,3,0,3
493490,msmarco_passage_09_336664227,3,0,3
2009871,msmarco_passage_45_376555357,3,0,3
2009871,msmarco_passage_61_663552828,3,0,3
2009871,msmarco_passage_34_276290598,3,0,3
2009871,msmarco_passage_61_97175489,2,0,3
1037798,"2104865",0,,
1037798,"2258765",0,,
1037798,"2431943",0,,
1037798,"248029",0,,
1037798,"2540690",0,,
1037798,"3507427",0,,
1037798,"7244943",0,,
104861,"1926464",0,,
104861,"2098234",0,,
104861,"2944060",0,,
2028378,msmarco_passage_15_685142710,3,0,2
104861,"5457925",0,,
104861,"6644733",0,,
104861,"8260038",0,,
104861,"8286089",0,,
1063750,"2075184",0,,
1063750,"2242826",0,,
1063750,"8006005",0,,
1103812,"1101246",0,,
1103812,"1614305",0,,
1103812,"2845346",0,,
1103812,"3234230",0,,
1103812,"3543021",0,,
1103812,"4726842",0,,
1103812,"5573704",0,,
1103812,"947384",0,,
1103812,"961775",0,,
1106007,"1560243",0,,
1106007,"1628786",0,,
1106007,"1922002",0,,
1106007,"5228015",0,,
1106007,"5279704",0,,
1106007,"8137967",0,,
1110199,"1809283",0,,
1110199,"2316518",0,,
1110199,"2655849",0,,
1110199,"3972098",0,,
1110199,"5074862",0,,
1110199,"6547512",0,,
1110199,"7157857",0,,
1110199,"8003348",0,,
1110199,"863984",0,,
1110199,"995389",0,,
1112341,"2096429",0,,
1112341,"4390797",0,,
1113437,"5188745",0,,
1113437,"5362609",0,,
1113437,"742041",0,,
1113437,"7497493",0,,
1114646,"1786848",0,,
1114646,"2621606",0,,
1114646,"3015665",0,,
1114646,"7103112",0,,
1114819,"1761757",0,,
1114819,"5396765",0,,
1114819,"597047",0,,
1114819,"8076977",0,,
1115776,"3227499",0,,
1115776,"3344355",0,,
1115776,"5014104",0,,
1115776,"580734",0,,
1115776,"6417117",0,,
1115776,"6616844",0,,
1115776,"7165062",0,,
1115776,"8078183",0,,
1115776,"986665",0,,
1117099,"1068642",0,,
1117099,"2675335",0,,
1117099,"8681297",0,,
1121402,"1926655",0,,
1121402,"4503431",0,,
1121402,"6717338",0,,
1121402,"7011514",0,,
1121402,"752294",0,,
1121709,"1752813",0,,
1121709,"2940488",0,,
1121709,"3015619",0,,
1121709,"3709755",0,,
1121709,"383497",0,,
1121709,"4410384",0,,
1121709,"6999097",0,,
1121709,"8082261",0,,
1121709,"918512",0,,
1124210,"1883019",0,,
1124210,"2859498",0,,
1124210,"3147129",0,,
1124210,"6134821",0,,
1124210,"6306362",0,,
1124210,"6689009",0,,
1124210,"6737732",0,,
1124210,"7203364",0,,
1124210,"7695218",0,,
1124210,"8437722",0,,
1129237,"1373997",0,,
1129237,"1436868",0,,
1129237,"2870542",0,,
1129237,"7081249",0,,
1133167,"1572514",0,,
1133167,"2757422",0,,
1133167,"2991270",0,,
1133167,"3498426",0,,
1133167,"405188",0,,
1133167,"5555222",0,,
1133167,"8332521",0,,
1133167,"8415745",0,,
130510,"1156210",0,,
130510,"779340",0,,
130510,"8094068",0,,
131843,"985988",0,,
146187,"1246346",0,,
146187,"1329682",0,,
146187,"1464098",0,,
146187,"3129298",0,,
146187,"6561118",0,,
146187,"7309304",0,,
148538,"3969005",0,,
148538,"4264129",0,,
148538,"5305311",0,,
148538,"6293679",0,,
148538,"6303284",0,,
148538,"6487981",0,,
156493,"1172287",0,,
156493,"2141938",0,,
156493,"3732381",0,,
156493,"4588177",0,,
156493,"6471884",0,,
156493,"6775079",0,,
156493,"7760653",0,,
168216,"1529943",0,,
168216,"1766535",0,,
168216,"2303676",0,,
168216,"25528",0,,
168216,"267547",0,,
168216,"3174836",0,,
168216,"3552861",0,,
168216,"4215272",0,,
168216,"4245221",0,,
168216,"4317150",0,,
168216,"4493879",0,,
168216,"4959804",0,,
168216,"5298478",0,,
168216,"6223986",0,,
168216,"6643455",0,,
168216,"6988654",0,,
168216,"7835773",0,,
168216,"8048972",0,,
182539,"4370020",0,,
182539,"5543580",0,,
182539,"6155095",0,,
183378,"2524527",0,,
183378,"3719069",0,,
183378,"5325846",0,,
183378,"5534709",0,,
183378,"6846314",0,,
183378,"6880045",0,,
183378,"749541",0,,
183378,"769287",0,,
183378,"8217632",0,,
183378,"823210",0,,
183378,"8488211",0,,
183378,"8623015",0,,
19335,"1274620",0,,
19335,"161603",0,,
19335,"2324839",0,,
19335,"3175483",0,,
19335,"3637071",0,,
19335,"4050974",0,,
19335,"429849",0,,
19335,"4480942",0,,
19335,"5078867",0,,
19335,"5652225",0,,
19335,"691498",0,,
19335,"7665056",0,,
19335,"7763208",0,,
19335,"8677296",0,,
19335,"8798990",0,,
207786,"3855673",0,,
207786,"4759180",0,,
207786,"5288616",0,,
207786,"5297034",0,,
207786,"7413617",0,,
207786,"8185064",0,,
264014,"2876958",0,,
264014,"3116002",0,,
264014,"3218156",0,,
264014,"6501723",0,,
359349,"15804",0,,
359349,"1830509",0,,
359349,"3645754",0,,
359349,"576627",0,,
359349,"8398222",0,,
359349,"885427",0,,
405717,"2125641",0,,
405717,"2514107",0,,
405717,"8272571",0,,
405717,"931517",0,,
443396,"3323246",0,,
443396,"3519033",0,,
443396,"7251120",0,,
443396,"8693532",0,,
451602,"3052114",0,,
451602,"7012102",0,,
451602,"7510020",0,,
47923,"4490071",0,,
47923,"8418683",0,,
489204,"1251821",0,,
489204,"1310101",0,,
489204,"1950269",0,,
489204,"8724362",0,,
490595,"217594",0,,
490595,"388338",0,,
490595,"4763067",0,,
490595,"526092",0,,
490595,"7045864",0,,
490595,"7119229",0,,
527433,"1212785",0,,
527433,"4903731",0,,
527433,"5479497",0,,
527433,"653103",0,,
527433,"7991767",0,,
573724,"3059592",0,,
573724,"3762920",0,,
573724,"7474210",0,,
573724,"7992473",0,,
833860,"4046129",0,,
855410,"1172328",0,,
855410,"3984720",0,,
855410,"4246116",0,,
855410,"5021348",0,,
855410,"6806702",0,,
855410,"7140868",0,,
855410,"717359",0,,
87181,"4243434",0,,
87181,"5298150",0,,
87452,"1642159",0,,
87452,"3211632",0,,
915593,"2210591",0,,
915593,"4566823",0,,
915593,"4834224",0,,
915593,"6351110",0,,
915593,"7643828",0,,
915593,"8179001",0,,
915593,"98515",0,,
962179,"1864257",0,,
962179,"2929469",0,,
962179,"3896631",0,,
962179,"4590200",0,,
962179,"6699453",0,,
104861,"409268",1,,
104861,"5864689",1,,
104861,"5864695",1,,
104861,"6056676",1,,
104861,"6653679",1,,
104861,"7506029",1,,
104861,"8056411",1,,
1063750,"2391460",1,,
1063750,"2569817",1,,
1063750,"3327047",1,,
1063750,"3484002",1,,
1063750,"3610442",1,,
1063750,"3654236",1,,
1063750,"4193159",1,,
1063750,"4802036",1,,
1063750,"5360361",1,,
1063750,"584334",1,,
1063750,"6666451",1,,
1063750,"7122836",1,,
1063750,"7146782",1,,
1063750,"7862344",1,,
1063750,"819283",1,,
1063750,"8384973",1,,
1103812,"1315739",1,,
1103812,"2750960",1,,
1103812,"5581840",1,,
1103812,"8220086",1,,
1103812,"8224183",1,,
1103812,"8293805",1,,
1106007,"1020463",1,,
1106007,"1342527",1,,
1106007,"1905163",1,,
1110199,"5172684",1,,
1110199,"5857921",1,,
1112341,"2173822",1,,
1112341,"263958",1,,
1112341,"7752460",1,,
1113437,"1681783",1,,
1113437,"2001935",1,,
1113437,"4016933",1,,
1113437,"4751835",1,,
1113437,"6597538",1,,
1113437,"7385219",1,,
1113437,"742037",1,,
1113437,"8566591",1,,
1114646,"1316109",1,,
1114646,"1884059",1,,
1114646,"3861594",1,,
1114646,"444375",1,,
1114646,"444377",1,,
1114646,"5640859",1,,
1114646,"7196956",1,,
1114646,"771368",1,,
1114646,"8117092",1,,
1114646,"8117094",1,,
1114646,"8327369",1,,
1114819,"1315997",1,,
1114819,"1434686",1,,
1114819,"2668962",1,,
1114819,"2839946",1,,
1114819,"5363583",1,,
1114819,"6202318",1,,
1114819,"6611820",1,,
1114819,"6912304",1,,
1114819,"7132893",1,,
1114819,"8022281",1,,
1114819,"8579830",1,,
1114819,"8754395",1,,
1114819,"8754401",1,,
1114819,"956102",1,,
1115776,"2364285",1,,
1115776,"5790943",1,,
1115776,"8106324",1,,
1117099,"2605637",1,,
1117099,"3906412",1,,
1117099,"690634",1,,
