query_id,doc_id,relevance,iteration
2013306,msmarco_doc_33_662870046,2,0
2013306,msmarco_doc_10_333941703,2,0
646091,msmarco_doc_44_150662556,2,0
2013306,msmarco_doc_05_565103064,2,0
2013306,msmarco_doc_55_1555612443,2,0
1104447,msmarco_doc_55_585742225,2,0
2013306,msmarco_doc_40_1356700824,2,0
2013306,msmarco_doc_29_79137878,2,0
1110996,msmarco_doc_18_3691044415,2,0
2002798,msmarco_doc_15_1870463278,2,0
596569,msmarco_doc_03_32406484,2,0
2013306,msmarco_doc_31_551166006,2,0
2013306,msmarco_doc_15_165809869,2,0
2005810,msmarco_doc_10_71367617,2,0
2013306,msmarco_doc_55_387034672,2,0
168329,msmarco_doc_15_434247104,2,0
2013306,msmarco_doc_11_1028681874,2,0
2013306,msmarco_doc_22_619451788,2,0
2013306,msmarco_doc_04_1437334210,2,0
2013306,msmarco_doc_34_1347150986,2,0
2013306,msmarco_doc_28_1658066809,2,0
2013306,msmarco_doc_04_476897456,2,0
2013306,msmarco_doc_40_841356438,2,0
2001908,msmarco_doc_30_125897276,2,0
2013306,msmarco_doc_38_610543845,2,0
2013306,msmarco_doc_07_1225940452,2,0
2013306,msmarco_doc_57_923943179,2,0
2013306,msmarco_doc_57_692417763,2,0
2013306,msmarco_doc_48_588102374,2,0
2013306,msmarco_doc_09_1775192728,2,0
2013306,msmarco_doc_59_741335253,2,0
2013306,msmarco_doc_59_511801328,2,0
2013306,msmarco_doc_59_520120475,2,0
2013306,msmarco_doc_32_275171188,2,0
2013306,msmarco_doc_44_272344133,2,0
2013306,msmarco_doc_55_1623025960,2,0
2013306,msmarco_doc_59_515302484,2,0
2013306,msmarco_doc_22_1523203837,2,0
2013306,msmarco_doc_46_469074733,2,0
2013306,msmarco_doc_09_160166266,2,0
2013306,msmarco_doc_30_1165786921,2,0
2013306,msmarco_doc_46_537415967,2,0
2013306,msmarco_doc_27_394468302,2,0
1110996,msmarco_doc_14_1268319553,2,0
2013306,msmarco_doc_33_924994608,2,0
2037924,msmarco_doc_49_1348937538,2,0
2013306,msmarco_doc_59_514052245,2,0
2013306,msmarco_doc_51_1482926678,2,0
2013306,msmarco_doc_26_638028343,2,0
2013306,msmarco_doc_11_131203299,2,0
2013306,msmarco_doc_25_957510722,2,0
2013306,msmarco_doc_59_501890059,2,0
2013306,msmarco_doc_55_1553446573,2,0
975079,msmarco_doc_16_3001423500,2,0
2013306,msmarco_doc_55_1553350336,2,0
2013306,msmarco_doc_07_1534372330,2,0
2013306,msmarco_doc_16_1717064928,2,0
2013306,msmarco_doc_35_699227916,2,0
2013306,msmarco_doc_26_625969763,2,0
2013306,msmarco_doc_56_722881812,2,0
2031726,msmarco_doc_55_1313289728,2,0
2043895,msmarco_doc_36_680954254,2,0
2013306,msmarco_doc_22_594765931,2,0
2013306,msmarco_doc_41_1958032666,2,0
2013306,msmarco_doc_13_1117247062,2,0
2013306,msmarco_doc_00_1139653899,2,0
2013306,msmarco_doc_14_1125003385,2,0
2055795,msmarco_doc_19_1915319634,2,0
2013306,msmarco_doc_40_396533001,2,0
2013306,msmarco_doc_59_505434817,2,0
2013306,msmarco_doc_23_666161473,2,0
2013306,msmarco_doc_57_1224096196,2,0
2013306,msmarco_doc_25_381939679,2,0
2013306,msmarco_doc_03_568981489,2,0
2013306,msmarco_doc_33_1197142111,2,0
2013306,msmarco_doc_36_32785791,2,0
2013306,msmarco_doc_30_274288738,2,0
2013306,msmarco_doc_59_512166637,2,0
2013306,msmarco_doc_58_1386161316,2,0
2013306,msmarco_doc_49_1476504329,2,0
2013306,msmarco_doc_35_147925406,2,0
2013306,msmarco_doc_22_649054928,2,0
2013306,msmarco_doc_22_638079741,2,0
2013306,msmarco_doc_58_1568861663,2,0
2013306,msmarco_doc_41_1763514238,2,0
2013306,msmarco_doc_37_307253619,2,0
2013306,msmarco_doc_32_479331342,2,0
2013306,msmarco_doc_36_79205888,2,0
2013306,msmarco_doc_47_847293801,2,0
2013306,msmarco_doc_31_205866643,2,0
2013306,msmarco_doc_40_509106035,2,0
2013306,msmarco_doc_04_1511377070,2,0
2013306,msmarco_doc_06_1436387850,2,0
2013306,msmarco_doc_25_1709389030,2,0
2013306,msmarco_doc_10_1619454004,2,0
2013306,msmarco_doc_33_898050005,2,0
2013306,msmarco_doc_32_553622571,2,0
2013306,msmarco_doc_35_1699399407,2,0
2013306,msmarco_doc_12_61503430,2,0
2013306,msmarco_doc_36_524114743,2,0
2013306,msmarco_doc_25_1759076625,2,0
2013306,msmarco_doc_59_502772509,2,0
2013306,msmarco_doc_52_1245998588,2,0
2013306,msmarco_doc_32_1011455980,2,0
2013306,msmarco_doc_35_58683852,2,0
2013306,msmarco_doc_30_744502476,2,0
2013306,msmarco_doc_31_631477525,2,0
2013306,msmarco_doc_57_914783082,2,0
2013306,msmarco_doc_06_379510396,2,0
2013306,msmarco_doc_59_507024809,2,0
2013306,msmarco_doc_30_590065717,2,0
2013306,msmarco_doc_42_500913444,2,0
2013306,msmarco_doc_59_524029094,2,0
2013306,msmarco_doc_38_795030673,2,0
2013306,msmarco_doc_15_1326305031,2,0
2013306,msmarco_doc_33_253063853,2,0
2013306,msmarco_doc_10_1618515068,2,0
2013306,msmarco_doc_47_496462764,2,0
2013306,msmarco_doc_59_518062159,2,0
2013306,msmarco_doc_10_1614592760,2,0
1104300,msmarco_doc_59_700546524,2,0
2013306,msmarco_doc_32_1720257528,2,0
2013306,msmarco_doc_09_960876220,2,0
2013306,msmarco_doc_38_521695423,2,0
2013306,msmarco_doc_29_55235753,2,0
2013306,msmarco_doc_17_1082299455,2,0
2013306,msmarco_doc_56_1080998524,2,0
2013306,msmarco_doc_13_1107534788,2,0
975079,msmarco_doc_34_1775464476,3,0
505390,msmarco_doc_46_678259999,3,0
47210,msmarco_doc_57_1213042576,3,0
2082,msmarco_doc_47_1299419875,3,0
30611,msmarco_doc_43_365857636,3,0
952262,msmarco_doc_37_614314655,3,0
451602,msmarco_doc_09_814854178,3,Q0
1131069,msmarco_doc_09_1296190591,3,0
2001975,msmarco_doc_12_414349338,3,0
1110996,msmarco_doc_19_1052748911,3,0
952262,msmarco_doc_08_982925671,3,0
596569,msmarco_doc_13_1522870624,3,0
1136962,msmarco_doc_50_1694636314,3,0
1115776,msmarco_doc_07_555930165,3,Q0
832573,msmarco_doc_04_1031355575,3,0
952262,msmarco_doc_31_852231274,3,0
2006375,msmarco_doc_46_574935482,3,0
508292,msmarco_doc_10_29991548,3,0
183378,msmarco_doc_34_1549481467,3,Q0
952262,msmarco_doc_04_530592575,3,0
2003976,msmarco_doc_42_863639135,3,0
2001532,msmarco_doc_03_1297755539,3,0
952262,msmarco_doc_46_1164442055,3,0
1117099,msmarco_doc_34_1757619253,3,Q0
1113361,msmarco_doc_01_1761933130,3,0
148538,msmarco_doc_11_1452677214,3,Q0
1104447,msmarco_doc_02_1423094014,3,0
2027130,msmarco_doc_48_1380081304,3,0
1114819,msmarco_doc_17_400112320,3,Q0
1132532,msmarco_doc_07_1294792122,3,0
1104447,msmarco_doc_14_1321357733,3,0
2039908,msmarco_doc_27_797552103,3,0
395948,msmarco_doc_22_986164594,3,0
1112341,msmarco_doc_09_1238884997,3,Q0
2028378,msmarco_doc_14_1004429576,3,0
688007,msmarco_doc_03_166279713,3,0
183378,msmarco_doc_57_133858086,3,Q0
845121,msmarco_doc_09_929360691,3,0
2012431,msmarco_doc_24_478569012,3,0
2012431,msmarco_doc_38_1299884096,3,0
47210,msmarco_doc_03_780056169,3,0
1110996,msmarco_doc_34_961607238,3,0
596569,msmarco_doc_24_344046516,3,0
2003976,msmarco_doc_14_1043454368,3,0
2046371,msmarco_doc_50_2212228081,3,0
30611,msmarco_doc_11_134359901,3,0
935964,msmarco_doc_13_1412732509,3,0
2029260,msmarco_doc_31_213443537,3,0
1104300,msmarco_doc_45_663423209,3,0
30611,msmarco_doc_58_1124995884,3,0
1051399,msmarco_doc_17_2702259327,3,0
47210,msmarco_doc_11_1477009531,3,0
646091,msmarco_doc_32_297326257,3,0
2027130,msmarco_doc_49_467406563,3,0
30611,msmarco_doc_19_637026485,3,0
2005861,msmarco_doc_33_1472613234,3,0
183378,msmarco_doc_08_1032410819,3,Q0
2043895,msmarco_doc_50_691355034,3,0
493490,msmarco_doc_57_1126791667,3,0
2009871,msmarco_doc_39_662425529,3,0
2032949,msmarco_doc_46_583049534,3,0
527433,msmarco_doc_56_1605863883,3,Q0
30611,msmarco_doc_56_92641930,3,0
2003157,msmarco_doc_09_1104797359,3,0
1104300,msmarco_doc_21_45663601,3,0
148538,msmarco_doc_28_1839465838,3,Q0
207786,msmarco_doc_03_1561666851,3,Q0
2040352,msmarco_doc_40_1252576254,3,0
1112341,msmarco_doc_04_633021044,3,Q0
2004237,msmarco_doc_42_322459423,3,0
2082,msmarco_doc_34_490363692,3,0
2033470,msmarco_doc_37_27984195,3,0
2006375,msmarco_doc_57_1926828283,3,0
1114819,msmarco_doc_52_1777223222,3,Q0
183378,msmarco_doc_03_587738503,3,Q0
2027130,msmarco_doc_13_1151932586,3,0
845121,msmarco_doc_08_998617203,3,0
1131069,msmarco_doc_34_1491088549,3,0
2028378,msmarco_doc_07_1058672368,3,0
1104447,msmarco_doc_24_1341038734,3,0
30611,msmarco_doc_04_45858176,3,0
2040352,msmarco_doc_31_900696312,3,0
493490,msmarco_doc_14_833590119,3,0
1063750,msmarco_doc_06_1607378725,3,Q0
183378,msmarco_doc_03_230646333,3,Q0
87452,msmarco_doc_08_1444581615,3,Q0
2029260,msmarco_doc_34_466086857,3,0
1104447,msmarco_doc_25_1004176448,3,0
952262,msmarco_doc_30_1597699198,3,0
1110199,msmarco_doc_02_1624990715,3,Q0
1114819,msmarco_doc_46_1010549544,3,Q0
2007419,msmarco_doc_42_1708014689,3,0
596569,msmarco_doc_03_14603015,3,0
596569,msmarco_doc_03_957542785,3,0
845121,msmarco_doc_54_1957491983,3,0
2005861,msmarco_doc_55_803623906,3,0
1117099,msmarco_doc_26_1710806686,3,Q0
2035565,msmarco_doc_01_1640994739,3,0
237669,msmarco_doc_16_864676739,3,0
1132213,msmarco_doc_59_234933203,3,Q0
2027130,msmarco_doc_05_1070009690,3,0
2035565,msmarco_doc_37_1391385004,3,0
673670,msmarco_doc_16_3421212642,3,0
2028378,msmarco_doc_00_1274854712,3,0
527433,msmarco_doc_16_3383006970,3,Q0
2006627,msmarco_doc_36_1331202597,3,0
1122767,msmarco_doc_09_97369858,3,0
300986,msmarco_doc_44_1673667431,3,0
2040352,msmarco_doc_04_1254877594,3,0
183378,msmarco_doc_34_1815936438,3,Q0
1117099,msmarco_doc_16_2139575146,3,Q0
2035565,msmarco_doc_02_251285201,3,0
2006627,msmarco_doc_35_550030384,3,0
2033470,msmarco_doc_43_21452151,3,0
183378,msmarco_doc_09_1332617647,3,Q0
300986,msmarco_doc_44_743862177,3,0
2082,msmarco_doc_07_1346567776,3,0
505390,msmarco_doc_01_116610235,3,0
2082,msmarco_doc_42_1864729694,3,0
2033470,msmarco_doc_36_708624171,3,0
2027130,msmarco_doc_14_224370705,3,0
2046371,msmarco_doc_02_476901310,3,0
1113361,msmarco_doc_28_1822934141,3,0
845121,msmarco_doc_56_1010816044,3,0
2032949,msmarco_doc_46_585295075,3,0
2049687,msmarco_doc_46_1373620634,3,0
490595,msmarco_doc_18_1965568736,3,Q0
2027130,msmarco_doc_12_1927598988,3,0
2082,msmarco_doc_34_207911851,3,0
2009871,msmarco_doc_17_2077439163,3,0
168329,msmarco_doc_00_662190783,3,0
183378,msmarco_doc_04_1243734478,3,Q0
2037609,msmarco_doc_54_1408858300,3,0
1104300,msmarco_doc_36_677309474,3,0
952262,msmarco_doc_00_282349657,3,0
2009871,msmarco_doc_58_1632988843,3,0
952262,msmarco_doc_24_1065272039,3,0
2007419,msmarco_doc_18_4145459814,3,0
596569,msmarco_doc_31_1398392661,3,0
183378,msmarco_doc_09_1337475538,3,Q0
2006375,msmarco_doc_53_445908708,3,0
2039908,msmarco_doc_02_656565714,3,0
2012431,msmarco_doc_38_906244366,3,0
30611,msmarco_doc_58_1477660036,3,0
596569,msmarco_doc_12_1915795400,3,0
2040352,msmarco_doc_31_901103542,3,0
168329,msmarco_doc_04_648957865,3,0
1117099,msmarco_doc_16_2153607335,3,Q0
2003322,msmarco_doc_27_474244165,3,0
1113361,msmarco_doc_53_550008920,3,0
364210,msmarco_doc_11_846392738,3,0
673670,msmarco_doc_36_1368853868,3,0
2025747,msmarco_doc_29_102656947,3,0
168329,msmarco_doc_04_882915111,3,0
174463,msmarco_doc_03_932347446,3,0
1104447,msmarco_doc_02_696111944,3,0
952262,msmarco_doc_33_1216761829,3,0
112700,msmarco_doc_07_1568750984,3,0
2037251,msmarco_doc_18_549231472,3,0
87452,msmarco_doc_24_1345808966,3,Q0
2033470,msmarco_doc_05_304340998,3,0
47210,msmarco_doc_06_1550752858,3,0
2030323,msmarco_doc_41_610792030,3,0
1114819,msmarco_doc_46_1038549630,3,Q0
30611,msmarco_doc_54_1687174299,3,0
845121,msmarco_doc_29_1343434160,3,0
23287,msmarco_doc_07_748378654,3,0
596569,msmarco_doc_11_1554220465,3,0
2028378,msmarco_doc_50_1258384306,3,0
1116380,msmarco_doc_01_1091800794,3,0
2082,msmarco_doc_06_155127819,3,0
2026150,msmarco_doc_41_1782459862,3,0
1040198,msmarco_doc_17_1085495750,3,0
673670,msmarco_doc_18_4265184171,3,0
2082,msmarco_doc_11_452816463,3,0
148538,msmarco_doc_00_220268062,3,Q0
2001975,msmarco_doc_20_1250754465,3,0
2027130,msmarco_doc_15_1818072047,3,0
2055795,msmarco_doc_55_893294199,3,0
2039908,msmarco_doc_01_1995645024,3,0
47923,msmarco_doc_02_1157435217,3,Q0
2004237,msmarco_doc_26_1536346777,3,0
1104447,msmarco_doc_20_674767212,3,0
2001975,msmarco_doc_38_1675344843,3,0
253263,msmarco_doc_10_634251337,3,0
915593,msmarco_doc_09_440087316,3,Q0
30611,msmarco_doc_54_1740087920,3,0
1117099,msmarco_doc_18_1557774896,3,Q0
646091,msmarco_doc_06_553380152,3,0
2082,msmarco_doc_14_1016212689,3,0
1117099,msmarco_doc_16_3900673975,3,Q0
168329,msmarco_doc_16_71880022,3,0
2040352,msmarco_doc_31_900786518,3,0
2000719,msmarco_doc_35_840860361,3,0
253263,msmarco_doc_07_1139617861,3,0
207786,msmarco_doc_00_835544076,3,Q0
1110996,msmarco_doc_26_1812359683,3,0
2039908,msmarco_doc_44_1425443662,3,0
1121909,msmarco_doc_27_37751082,3,0
2082,msmarco_doc_43_534235992,3,0
806694,msmarco_doc_35_986832791,3,0
2033470,msmarco_doc_05_304284671,3,0
421946,msmarco_doc_00_540494682,3,0
835760,msmarco_doc_19_2582042321,3,0
421946,msmarco_doc_41_1875711844,3,0
1063750,msmarco_doc_19_780382093,3,Q0
2039908,msmarco_doc_31_1396671541,3,0
30611,msmarco_doc_06_845474681,3,0
527433,msmarco_doc_04_1343582904,3,Q0
2003322,msmarco_doc_24_347781975,3,0
1110996,msmarco_doc_18_4393043774,3,0
2007419,msmarco_doc_38_1690915676,3,0
833860,msmarco_doc_50_1714327307,3,Q0
2040287,msmarco_doc_37_1464752792,3,0
2012431,msmarco_doc_46_889004746,3,0
2002269,msmarco_doc_35_805464108,3,0
2012431,msmarco_doc_39_807700644,3,0
2040287,msmarco_doc_00_1448764541,3,0
1106007,msmarco_doc_57_141191340,3,Q0
87181,msmarco_doc_07_1341830456,3,Q0
1064670,msmarco_doc_02_472070366,3,0
2082,msmarco_doc_21_609742283,3,0
2013306,msmarco_doc_42_1722556977,3,0
1110996,msmarco_doc_02_1088213438,3,0
952262,msmarco_doc_08_982905905,3,0
1129560,msmarco_doc_40_325686498,3,0
2007419,msmarco_doc_15_1665315157,3,0
2012431,msmarco_doc_28_284470691,3,0
1112341,msmarco_doc_00_234835137,3,Q0
2027130,msmarco_doc_50_254678597,3,0
915593,msmarco_doc_08_1624093847,3,Q0
183378,msmarco_doc_11_1515060609,3,Q0
596569,msmarco_doc_03_644734595,3,0
952262,msmarco_doc_07_1411613779,3,0
845121,msmarco_doc_04_697921997,3,0
174463,msmarco_doc_00_44267419,3,0
1111577,msmarco_doc_37_1247902072,3,0
952262,msmarco_doc_00_978217933,3,0
2082,msmarco_doc_39_522898766,3,0
2032949,msmarco_doc_04_648205248,3,0
421946,msmarco_doc_33_1185712359,3,0
2027130,msmarco_doc_37_847186458,3,0
183378,msmarco_doc_59_683015054,3,Q0
1133167,msmarco_doc_07_493263661,3,Q0
30611,msmarco_doc_01_387502521,3,0
183378,msmarco_doc_04_61883921,3,Q0
2037609,msmarco_doc_37_1503675894,3,0
1114819,msmarco_doc_08_940013452,3,Q0
1114819,msmarco_doc_55_1349630409,3,Q0
952262,msmarco_doc_33_1212317745,3,0
